,country_eng_nm,country_iso_alp2,country_nm,field,koreanwave_cn,written_year
576,Turkey,TR,터키,한국어,매년 상･하반기에 걸쳐 치러지는 한국어능력시험(TOPIK)에 응시하는 이들의 숫자는 꾸준히 늘고 있으며  한국어를 배우고자 하는 수요도 빠르게 증가하고 있다. 앙카라(1개소)  이스탄불(2개소)  이즈밀(1개소)  부르사(1개소)에서 세종 학당이 운영되고 있고(4개 도시 5개소)  국립 앙카라대학교와 에르지예스대학교 및 이스탄불대학교에 한국어문학과가 개설되어 있으며  이스탄불 보아지치대학 교  이스탄불 아이든 대학교  이스탄불 예디테페 대학교  앙카라 빌켄트 대학교  앙카라 하제테페 대학교  앙카라 아틀름 대학교  이즈밀 9월9일 대학교에서 한 국어 수업이 이뤄지고 있다. 또한  2017.2월 터키 정부가 초중고교 제2외국어 로 한국어를 포함시킴으써 중고생들의 한국어 학습에 대한 관심이 많아졌고  2018.9월부터 희망학교에서 한국어 수업을 개설할 수 있게 되었다. 학교에서의 한국어 수업 개설시 강사 수급 등 지원이 필요한 실정이다.,2019.0
577,Turkey,TR,터키,공연,"2013년에 열린 이스탄불-경주 세계문화엑스포의 특별행사의 일환으로 터키에서는 처음으로 K-Pop 페스티벌(‘뮤직뱅크 인 이스탄불’)이 개최되어 엠블랙 에일리  FT아일랜드  미쓰에이  B2ST  슈퍼주니어 등 한국을 대표하는 K-Pop스타들이 무대에 올라 9천여 명의 한류팬들의 열렬한 환호를 받았다. 2015년10월에는 ‘ABU TV Song Festival in ISTANBUL’에 씨엔블루가 참가했는데 다른 나라 가수들보다 가장 큰 환호를 받았다.
또한  주터키한국문화원이 주관하는 카라반 한국문화의 날 행사(터키 여러 도시를 순회하며 영화상영  세미나  전통놀이  한복입기 체험  전통음악공연 등 다양한 프로그램을 통해 한국문화를 알리는 행사)를 통해 한류팬들에게 국악을 접할 수 있는 기회를 계속해서 제공하고 있다. 2016년 4월에는 카라반 한국문화의 날 행사에서 타악그룹 ‘진명’의 공연이 5개 도시에서 성공적으로 진행되었고 안탈야 2016 엑스포 한국의 날 행사에서 국립국악원이 전통가락과 춤을 선보여현지 많은 관람객과 언론의 호평을 받았다. 한-터 수교 60주년 기념해인 2017년에는 전통음악공연에 더하여 한-터 우정의 클래식 콘서트(6.7)  세계음악의 날 한국-이태리-터키 합동 오페라연주회(6.11) 등 클래식 공연과 복합문화공연(9.22  태권도  전통음악 및 무용  전통의상 패션쇼  K-Pop 공연 등)  그룹 ‘FT아일랜드’의 K-Pop 콘서트(10.29)  한국의 향기(월드뮤직앙상블 ‘이도’-퓨전국악  12.8  12.10) 등 여러 장르의 공연이 개최되었고  2018년에는 전통국악 정가악회-노닐다(10.1~10.3)공연과 아이돌 그룹 M-FECT의 K-Pop 콘서트(10.26)  플루티스트 최나경의 클래식 공연(11.3)이 있었고  송하철 콰르텟 및바림 트리오의 재즈콘서트(11.20  11.23) 등이 개최되었다. 2019년도에는 한국의 3.1운동 및 터키 독립전쟁 100주년을 기념하여 대구MBC교향악단과 에스키셰히르 시립 교향악단의 협연으로 한-터 우정의 콘서트(3.8)가 개최되었고  제47회 이스탄불뮤직페스티발 개막공연으로 피아니스트 조성진 공연(6.11)  2019이스탄불 독주회 페스티발에서 피아니스트 손정범 독주회(6.14)가 열렸다. 또한 2019년 재즈코리아 사업의 일환으로 한인 재즈그룹 반 플레인의 공연(11.15~16  앙카라)과 서수진 코드리스 콰르텟(11.20  이스탄불)의 공연이 예정되어 있고  충주 시립 우륵국악단의 공연(11.20  에스키셰히르) 및 트래블링코리안아츠 사업으로 그룹 잠비나이의 공연(12.2~12.4  앙카라  아다나)도 개최될예정이다.",2019.0
578,Turkey,TR,터키,K-뷰티,젊은 한류팬들을 중심으로 한국 화장품에 대한 관심은 점점 증가하고 있기에  최근에는 한국 화장품들을 구매할 수 있는 온라인/오프라인 매장 수도 점점 증 가하고 있다. 현재는 미샤와 홀리카홀리카  비욘드  스킨푸드  더페이스샵 제품 이 진출하여 있다.,2019.0
579,Turkey,TR,터키,K-Pop,현지에서 BTS  EXO  Big Bang  SHINee  CNBLUE의 인기가 높다. 매년 주터키대사관(한국문화원)과 주이스탄불총영사관이 번갈아 주관하는 K-Pop World Festival 터키 예선전에 대한 한류팬의 관심이 계속되고 있어 2016년 8 월6일 앙카라  2017년 7월8일 이스탄불에서 개최된 터키 예선 대회에 1 000여 명의 관람객들이 찾아왔고  2018년 7월21일 앙카라에서 개최된 행사에는 1 500여명의 관람객으로 객석이 가득 찼고  2019년 6월22일 이스탄불에서 개 최된 행사도 큰 호응속에 성공리에 개최되는 등 K-Pop 행사에 대한 관심이 더 욱 높아지고 있고  K-Pop 행사에 대해 현지 언론에서도 크게 보도되었다. 예선 전 1위 팀도 재심사를 거쳐 한국 본선에 진출하도록 경연 방식이 변경된 후 2016년도까지 터키 1위팀이 3년 연속으로 한국 본선에 참가하지 못하게 되자 예선전에 지원하는 팀이 감소하는 추세를 보였지만  2017년 K-Pop World Festival 대회 2등 수상자(보컬 1등)가 한국 본선에 진출하여 입상을 하고  2017년 10월에 이스탄불에서 개최된 K-Pop 그룹 FT아일랜드의 공연과 2018 년 7월 그룹 뉴키드의 앙카라 공연  10월 그룹 M-FECT의 이스탄불 공연  12 월 그룹 마이틴의 앙카라 공연 등을 계기로 터키내 K-Pop 열기는 더욱 고조되 고 있다. 2019년 12월에는 한국문화원 초청으로 신인 아이돌 그룹 동키즈의 K-Pop 공연이 예정되어 있다.,2019.0
580,Turkey,TR,터키,드라마,국영방송 TRT에서 <해신>  <대장금>  <주몽>  <이산>  <상도>  <대조영>  <동이>  <선덕여왕> <무사 백동수>  <궁S> <서동요>  <마이> 등 주로 역사물이 많이 방영되었으며  2012년에는 청소년 드라마 <드림하이>  2013년에는 <꽃보다남자> 등의 현대극이 방영되었다. 외국 드라마의 방영이 드문  보수적인 터키의문화로 미루어 볼 때 한국 드라마가 이룬 성과는 높이 평가할 만하다. 민영 방송국 Kanal D에서는 <겨울연가>  Meltem TV에서는 <홍길동>  <공주의 남자> <근초고왕>  <광개토대왕>  <추노>  Olay TV에서 <대왕세종>이 방영되었으며배우 이민호  장근석  김수현  유승호  송중기의 인기가 높다.,2019.0
581,Turkey,TR,터키,영화,이스탄불 영화제  앙카라 영화제 등 터키의 영화제에 한국 영화가 초대를 받으며 대중들에게 전해지기 시작했다. 김기덕 감독  박찬욱 감독  홍상수 감독 등이 알려져 있으며 <사마리아>  <올드보이>  <빈집>  <당신자신과 당신의 것> 등영화가 인기를 끌었다. TV에서 방영된 한국드라마로 시작된 한국 문화에 대한관심이 인터넷을 통해 영화로까지 확산되어 많은 한국 영화 마니아들이 있다.2016년 한국의 CGV가 터키 최대 영화관 체인 사업자인 Cinemaximum을 인수해 터키의 일반 상영관에서도 한국 영화를 좀 더 쉽게 접할 수 있게 되었고 ‘아가씨’  ‘부산행’  ‘그물’  ‘밀정’  ‘기생충’ 등이 상영되었다. 또한 주터키한국문화원에서 매달 실시하는 정기영화상영회와 2015년부터 진행한 카라반 한국영화의 날 행사를 통해 매년 주재국 내 3-9개 도시를 순회하며 최신작 및 다양한 장르의 한국영화 및 애니메이션 등을 상영함으로써 현지인들이 한국영화를 접할수 있는 기회가 확대되고 있다.,2019.0
582,Turkey,TR,터키,한식,"국영 TRT TV에서 방영된 <대장금>의 인기로 터키인들의 한국 음식에 대한 관심이 증가했으며  2010년 트라브존 및 앙카라에서 개최된 한식 홍보 행사를 통해 터키인들에게 눈으로만 보던 한국 음식을 직접 맛볼 수 있는 기회를 제공했 다. 한국 드라마나 영화 등을 관람하며 터키 음식과는 다른 상차림과 재료를 사 용하는 한식을 접하고 가까운 한국식당을 찾아가는 적극적인 한류팬들도 있다. 
현재 한국문화원에서 진행 중인 한식 강좌의 신청자가 많아 수강신청서를 받 은 후 서류심사를 통해 선발하고 있으며 강좌 확대 요청이 이어지고 있다. 이런 한식에 대한 열기는 2014년 한국문화원에서 개최한 한식경연대회로 이어졌다. 예선에 터키 전역에서 약 200여명이 참가하여 한식에 대한 높은 관심을 확인할 수 있었다. 2016년 5월에도 앙카라에서 2016 ‘Taste of Korea’ 한식경연대회 가 개최되었고  부대행사로 한국 농식품 전시회도 열려 한식에 대한 많은 관심 을 불러일으켰다. 터키내 한식 저변 확대를 위하여 2017년 5월에는 한국문화원 이 2주 동안 한국에서 2명의 한식 전문가를 초빙하여 문화원 한식 강사 및 앙카 라 소재 국립 가지대학교 조리학과 교수진 대상으로 한식문화교육 사업을 실시 하였고  한국 한식재단의 지원으로 가지대학교 조리학과에 2017년 9월 ~ 2018 년 1월 기간 동안 한식 강좌가 개설  운영되었고  2019년 9월부터는 에스키셰 히르 소재 아나돌루 대학교 조리학과에서 한식수업이 진행되고 있다. 또한  2018년 10월 및 2019년 9월에는 앙카라 힐튼호텔과 협력으로 부산힐튼호텔  셰프 2인을 초청하여 한식주간행사 및 Cooking Class를 개최하였다.",2019.0
583,Turkey,TR,터키,태권도,터키 전역에 2 396개 도장이 있으며  활동하는 사범의 수는 4 080명에 이른다. 약 50만 명 정도의 태권도 수련생이 있는 것으로 추정되며  태권도가 축구다음으로 인기 있는 스포츠로 거론될 정도로 대중적 인기를 끌고 있다. 터키는2012년 런던올림픽 태권도 종목에서 금메달과 은메달 1개씩  2016 리우올림픽에서는 동메달 1개를 획득하는 등 태권도에 대한 수준 및 관심이 높다. 터키인사범이 운영하는 태권도장이 이즈미르 등 대도시는 물론 터키 내 각 지역에 있어 관심 있는 10대 청소년들이 태권도를 배울 수 있다. 현재 한국문화원에서 매달 성인반  초･중등반 태권도 교실이 운영되고 있으며  8월에는 태권도 여름캠프도 진행하여  태권도를 통해 한국 문화 전파에 힘쓰고 있다. 또한  우리 정부의 글로벌 태권도인재양성사업의 일환으로 동남부지역 공립학교에 태권도 수업이 개설된 바 있고  2016년 하반기부터 흑해지역 공립학교 및 터키 여러 지역의경찰학교  시리아 난민 캠프 1개소에서 태권도 강좌가 개설  진행되고 있다.,2019.0
584,Turkmenistan,TM,투르크메니스탄,한국어,"2008년 9월 국립 아자디 투르크멘 세계언어대학교내 한국어 학과가 개설된 이후 투르크메니스탄에서 한국어 인력이 양성되기 시작하였다. 아자디대 한국어과는 그간 투르크메니스탄 내 유일한 한국어 교육기관으로서 2009년부터 매년 한국어 말하기 대회를 개최해 오고 있고  2011년부터 매년 한국어 능력 시험을 실시하고 있으며  2014년에는 투르크멘어-한국어 사전을 최초로 발간하기도 하였다.
2019년 4월 우리 정상 국빈 방문 계기 영부인이 아자디대 한국어과를 방문하여 시범 수업을 하였다. 국빈 방문 후속조치로 2019년 9월 투르크메니스탄 최초의 세종학당이 아시가바트에 개소하여 2019년 12월 현재 68명의 학생들이 수강하고 있으며  투르크메니스탄 중등학교에서 한국어 수업이 시작되는 등 한국어 저변이 대폭 확대되고 있다.",2019.0
585,Turkmenistan,TM,투르크메니스탄,태권도,"투르크메니스탄 인들은 스포츠에 대한 관심이 높으며  태권도 수련생이 꾸준히 증가하고 있다. 투르크메니스탄 태권도 협회가 주투르크메니스탄 대한민국 대사관 후원 하에 2010년부터 대사배 태권도 대회를 매년 개최하고 있는데 2018년에는 160여명  2019년에는 200여명으로 참가 인원이 증가하는 추세이다. 특히 2019년 대회는 참가인원 증가로 2일에 걸쳐 진행되었고  투르크메니스탄 외교차관과 스포츠부차관이 양일 모두 참석하는 등 성황리에 진행되었다.
투르크메니스탄은 베르디무하메도프 대통령의 스포츠 진흥에 대한 관심을 바탕으로 태권도 선수 육성에도 노력을 기울이고 있고  2017년 아시가바트에서 개최된 제5차 아시아 실내무도대회에 참가하는 국가대표 선수들을 지도하기 위해 한국인 사범을 초청하기도 했었으나 메달 획득에는 실패한 바 있다. 현재 투르크메니스탄에서 활동하는 한국인 태권도 사범은 없으며  투르크메니스탄 태권도 인들은 한국인 사범 파견을 열렬히 원하고 있다. 주투르크메니스탄 대한민국 대사관은 매년 여름과 겨울 세계태권도평화봉사재단의 단기 사범 파견 사업을 지원하고  2017년에는 KOICA 소규모무상원조 사업을 통해 태권도 용품을 지원하는 등 투르크메니스탄내 태권도 육성을 위해 노력하고 있다.",2019.0
586,Turkmenistan,TM,투르크메니스탄,K-Pop,"투르크메니스탄은 한류 문화 진출이 여타국에 비해 더딘 편이나  최근 여성 청소년을 중심으로 K-Pop 팬층이 증가하고 있다. 특히 BTS의 인기가 높으며  K-Pop 팬들은 K-Pop에 대한 관심을 계기로 한국어와 여타 한국문화에 적극적인 관심을 보이고 있다.
2019년 여름 BTS 팬들이 투르크메니스탄 당국에 요청하여 BTS 다큐멘터리(러시아어)가 투르크메니스탄 영화관에서 상영되기도 하였고  2019년 9월 주투르크메니스탄 대한민국 대사관에서 주관한 한국주간 행사에도 K-Pop 팬들이 적극 참여하여 열띤 관심을 표명하였으며  2019년 개소한 세종학당에도 다수의 K-Pop 팬들이 수강하고 있다.
2019년 10월 주투르크메니스탄대한민국대사관에서 주최한 국경일 리셉션에서 아자디대 한국어과 학생과 세종학당 수강생들이 최초로 K-Pop 댄스를 선보인 바 있는데  공식행사에서 K-Pop 등 외국 대중문화를 공연하는 경우가 드문 투르크메니스탄에서는 매우 이례적인 일이다.",2019.0
587,Turkmenistan,TM,투르크메니스탄,한국 드라마,"투르크메니스탄은 외부 문화 유입이 여타국에 비해 제한적임에도 불구하고  여성 청소년을 중심으로 많은 투르크메니스탄인들이 한국 드라마를 접하고 있다.
터키 등 외국 방송이나 인터넷으로 한국 드라마를 접하기도 하고  인터넷 사정이 좋지 않은 관계로 USB나 DVD를 통해 접하기도 한다. 실제로 아자디대 한국어과 재학생 중 상당수가 한국어를 배우게 된 동기로 한국 드라마를 꼽고 있다.",2019.0
588,Turkmenistan,TM,투르크메니스탄,K-뷰티,투르크메니스탄에서는 한국 화장품  성형에 대한 관심이 높은 편이며  투르크메니스탄 쇼핑몰에도 한국 화장품을 판매하는 전문 상점이 입점해 있을 정도이다. 주투르크메니스탄 대한민국 대사관은 한국 보건의료산업진흥원과 협업하여 투르크메니스탄 보건부와 함께 보건의료 협력사업을 추진하고 있으며  이 사업의 일환으로 K-뷰티 진출도 도모하고 있다. 2019년 7월 투르크메니스탄 보건 박람회에는 우리 성형외과와 화장품 판매 기업이 부스를 설치하였고  현지에서 많은 관심을 받은 바 있다.,2019.0
589,Turkmenistan,TM,투르크메니스탄,한식,투르크메니스탄에는 한국식품점이나 한식당이 전무하지만  많은 투르크멘인들이 한식에 관심을 갖고 있다. 매년 9월 주투르크메니스탄 대한민국 대사관은 한국주간 행사의 일환으로 한식 체험 행사를 하고 있으며  2019년 행사에는 행사 개시 1시간 전부터 현지 시민들이 대기하는 등 뜨거운 관심을 보인 바 있다.,2019.0
590,Tunisia,TN,튀니지,드라마,2007년 말 튀니지 공중파TV에 <슬픈연가>가 방영된 이후 <대장금>  <미안하다  사랑한다>  <종합병원>  <내 이름은 김삼순>등의 한국드라마가 인기리에 방영되었고  이후 2014년부터는 한국컨텐츠진흥원의 무상 방영 지원프로그램을활용  현지 민영 방송사를 통해 <성균관 스캔들>(Tunisna TV)  최근 <낭만닥터김사부> 및 <질투의 화신>(Hannibal TV) 등 우리 국내에서도 높은 시청율을기록한 최신작들을 방영함으로서 튀니지 한류팬들의 한국 드라마 사랑은 계속유지되고 있다.,2019.0
591,Tunisia,TN,튀니지,K-Pop,2011년 하계 K-Pop프랑스 공연을 계기로 튀니지내에 K-Pop 동호회(당시 전국 20여개 소규모 클럽으로 분포)가 결성되었다. 이들은 K-Pop이라는 메인테마를 주축으로 구성되기는 하였으나  시간이 지남에 따라 팬클럽 회원들의 신분변화(학교 졸업  취업준비 등)과 관심분야에 대한 변화도 있어  각 팬클럽마다고유의 관심활동(한국어 학습  전통 춤 및 음악 배우기  한국음식 등)을 병행하여 시도하고 있다. 이들은 자생적 소규모 동아리 형식의 활발한 자체 학습 활동을 벌이고 있으며  한류 팬클럽으로서의 경험과 행사조직 노하우도 축적해 나가고 있다. 2019년 10월 기준  수도 튀니스를 중심으로 북부 비제르트  중부 스팍스  남부 가베스 등 주요 도시에 10여개의 중요 한류 팬클럽이 형성되어 있으며온･오프라인 상에서 활발히 활동 중이다.,2019.0
592,Tunisia,TN,튀니지,한국어,2019년 9월 기준 마나르 종합대학의 부설기관인 부르기바 어학원(학생 100여 명  7개반 편성)과 마누바 대학(학생 43명 대상 교양과목으로 운영)에서 약143명이 한국어강좌를 수강하고 있다. 부르기바 어학원의 경우  한국어 학습자의 지속적인 증가추세를 반영하여 매년 학급수를 늘리고 있으며  2018년 10월튀니지에서는 최초로 한국어능력시험(TOPIK)을 실시하였다. 또한  매년 대사관주도 공공외교사업의 일환으로 개최되는 한국어말하기대회(2009년 한-튀니지수교 40주년 기념 계기 제1차 한국어말하기대회 개최 이후  2018년 제8차 대회 개최)는 튀니지 한국어 학생들이 공동으로 품고 있는 한국 대중문화에 대한관심에 부응하고  이들의 한국어 학습열의를 격려하는 차원의 중요 행사로 자리매김하고 있다. 또한 대사관은 기존의 대회 개최시기를 학생들의 학사일정(통상11월경으로 중간고사 전후)을 고려하여  춘계 봄방학 시즌으로 변경하는 방안을2019년 도입  한국어 학습자들의 대거 참여를 독려하고 있다.,2019.0
593,Tunisia,TN,튀니지,태권도,K-Drama와 K-Pop이 튀니지에 상륙하기 이전에 이미 원조 한류격인 태권도가 튀니지 대중들의 관심과 사랑을 받고 있었다. 튀니지에서 축구 다음으로동호인수가 많은 태권도(약 3만여 명)는 인기 스포츠 종목으로  튀니지 태권도인들의 공식 대표기관은 튀니지 태권도협회이다. 태권도협회는 본부와 6개 지부를통해 정식회원으로 등록되어 있는 약 2만여 명의 태권도인들을 관장한다. 현지에서 태권도 학습 및 실습이 장수하고 태권도 인구도 꾸준히 증가하고 있는 만큼 그 실력과 기량도 매우 향상되어  튀니지 국가대표팀은 2016년 3월 ‘아프리카 국제 태권도 대회’에서 총 13개의 메달(시니어팀: 금2  은4  동1 / 주니어팀:금6)을 획득하였고  브라질 리우 올림픽에서는 80kg이하 체급에서 동메달 1개를 획득하기도 하였다. 이러한 인기와 기량을 바탕으로 2018.4.6-7 세계청소년태권도선수권 대회를 개최(119개국에서 1 300여 명의 선수 참가)하기도 하였다. 또한  대사관은 매년 대사배 태권도대회를 주최  태권도 종주국으로서의 위상 격상에 기여하고 있다. 2019.11.13.-14 무주 태권도원에서 개최된 제2회 대사배태권도대회 세계결선에 튀니지 선수 3명(남1  여2)이 참가하여 금메달 1개 동메달 2개를 획득하는 쾌거를 낳기도 하였다.,2019.0
594,Trinidad & Tobago,TT,트리니다드토바고,한국 전통문화,2013년  2014년  2016년  한국 전통문화 공연(Sounds of Korea)이 개최되어  현지 일반인들과 주요 인사들의 극찬을 받은 바 있다. 2015년과 2017년에는 보다 손쉽게 한국 전통문화를 전달하고자 한국 전통음악과 비보이(b-boy)의 공연이 결합된 퓨전공연과 퓨전국악 공연을 각각 개최하여 현지 관객들의 뜨거운 반응을 이끌어냈다. 이러한 추세에 힘입어 2019년 10월에는 뉴욕취타대를 초청하여 재외예술인 문화행사(Resonance of Korea)를 개최하였다. 이를 통해 사물놀이와 전통 무용 등 다채로운 전통 예술을 소개하였으며  특히 모듬북과 현지 악기 스틸팬의 합주 무대를 통해 양국 간 아름다운 문화적 화합의 모습을 선보였다.,2019.0
595,Trinidad & Tobago,TT,트리니다드토바고,한국어,현지 한인회와 재외동포 재단의 지원으로 한글학교가 매주 토요일마다 운영되고 있으며  현지 학생들의 참여도 지속적으로 증가하고 있다. 또한  2017년 상반기에 한국국제교류재단과 공동사업으로 서인도제도대학교(UWI)에 첫 한국어 객원교수가 파견되어 정식 한국어 강좌가 개설되었다. 이후 2019.9월  한국어 교수가 파견되어 서인도제도대학(UWI) 내 한국어 강좌가 재개설되었다.,2019.0
596,Trinidad & Tobago,TT,트리니다드토바고,음악(K-Pop),YouTube 등 인터넷 매체를 통해 K-Pop을 좋아하는 마니아층이 증가하기 시작해 현재는 BTS  블랙핑크 등 한국의 많은 아이돌스타가 현지 젊은이들에게 사랑받고 있다. 2018년부터 시작된 대사관 ‘K-Pop 콘테스트’에서 많은 현지인들이 적극적으로 참가하여 춤과 노래 실력을 펼치고 K-Pop 동호인 상호간 친목을 도모하고 있다. 특히 2019년에 진행된 콘테스트의 경우 2018년에 비해 참가자가 훨씬 늘어났는데  이를 통해 K-Pop의 인기가 현지에서 나날이 상승하고 있음을 확인할 수 있다.,2019.0
597,Trinidad & Tobago,TT,트리니다드토바고,방송,2012년 <대장금>의 방영으로 K-Drama에 대한 일반 대중들의 관심이 높아졌고  2015년도에는 <착한남자>가 방영되어 큰 인기를 끌었다. 2016년에는 한국문화산업교류재단과 CCN TV6 방송국의 <신데렐라언니> 방영 계약이 체결되어 성황리에 방영되었다.,2019.0
598,Trinidad & Tobago,TT,트리니다드토바고,영화,2012년부터 매년 한국영화제(Korea Film Week)가 개최되고 있으며  동 행사에 많은 관객들이 긍정적인 반응을 남겼다. 이러한 추세에 부응하여 2015년부터는 소규모 ‘한국영화의 밤’ 행사도 지속적으로 개최하는 등 한국영화의 인기가 점점 높아지고 있고 한국 영화의 장르 구분 없이 예술적 가치 및 우수성에 대하여 높은 호응을 받고 있다.,2019.0
599,Trinidad & Tobago,TT,트리니다드토바고,한식,수도 포트오브스페인에 한식당 3곳이 있으며  2019년에는 트리니다드토바고 제2의 도시인 산페르난도에도 새로운 한식당이 개업하는 등 한식의 인기가 매우 높은 편이다. 한국 고유의 맛을 간직하면서도 현지인들의 입맛에 맞는 음식을 제공하여 현지인들에게 많은 사랑을 받고 있다. 한편  2016년 6월에는 대사관저에서 한식행사를 개최하였다. 이 행사에는 트리니다드토바고 주요 인사들이 참여하여 한식의 맛과 아름다움에 칭찬을 아끼지 않았다. 2020년 중 한식행사를 개최하여  다시금 한식의 우수함을 널리 알릴 행사 추진을 계획 중이다.,2019.0
600,Trinidad & Tobago,TT,트리니다드토바고,스포츠,"약 40년 전에 트리니다드토바고로 이민한 정진영 관장에 의해 태권도가 전파되었으며  많은 제자들을 통해 태권도가 확산되기 시작하였다. 또한 ‘세계평화태권도 봉사단’이 2차례 파견되었으며  2015년도에는 수교 30주년 기념행사의 일환으로 태권도 시범행사가 성황리에 개최되었다.
2018년도에는 주재국 태권도 협회와 공동으로 “태권도의 힘과 멋” 이라는 주제로 태권도 시범대회 및 경기대회를 개최하여 한-트리니다드토바고 간 우호협력증진에 기여하였다.",2019.0
601,Panama,PA,파나마,한국어,파나마에서 한국어 교육은 KOICA 봉사단원이 기초 한국어 강의를 시작한 것이 출발점이 되었다. 2010년 이후 한국 드라마와 K-Pop의 인기가 본격화되면서 한국어를 배우려는 학생들이 증가하였다. 2013년 8월부터 파나마대학(Universidad de Panamá) 내에 한국어 강좌가 운영되었으며  2015년에는 파나마공대(Universidad Tecnológica de Panamá : UTP) 어학센터에 한국어 강좌가 개설되기도 하였다. 최근에는 유튜브 등 인터넷을 통해 한국드라마와 K-Pop을 들으면서 한국어를 배우는 학생들이 늘어나고 있다.,2019.0
602,Panama,PA,파나마,기타 산업 파급효과,한국문화를 즐기고 좋아하는 파나마인들이 증가하면서 이들 사이에 한국 제품을 선호하는 추세가 확산되고 있다. 특히 매일 방영되는 한국드라마 등을 통해 한국의 발전된 모습을 접하는 파나마인들은 한국제품은 일단 우수하다는 인식을 갖게 되었으며  삼성전자  LG전자 등의 전자제품을 구매하는 계기가 되고있다.,2019.0
603,Panama,PA,파나마,드라마,"파나마인들은 주로 한국드라마를 통해 한국문화를 알기 시작했는데 2002년부터 한국드라마 <이브의 모든 것>  <다모>  <겨울연가>  <가을동화> 등이 방영되어 인기를 모았다. 그러나 많은 파나마인들에게 본격적으로 한국드라마가 알려지기 시작한 것은 2010년 1월부터 방영된 <내 이름은 김삼순>으로 당시 인기가 매우 높아 주말 재방송을 포함하여 총 4차례 연속 방영되며 국민드라마가 되다시피 하였다. 이후 2019년 10월까지 총 65편의 한국드라마가 방영되며 파나마 국영방송사 SERTV의 효자 프로그램으로 자리잡게 되었다. 최근에는 유튜브를 통해 최신 한국드라마를 많이 시청하고 있으며  한국 배우로는 송중기와 김수현의 인기가 높다.
파나마인들을 대상으로 Facebook을 통해 조사한 바로는 파나마에서 방영되는 중남미 제작 드라마가 주로 폭력적이고 선정적이며 비교육적인데 반해 한국드라마는 교훈적이고 건전하며 다양한 장르의 주제를 선보여 온 가족이 함께 부담 없이 볼 수 있어 좋다는 반응을 보이고 있다.",2019.0
604,Panama,PA,파나마,영화,주파나마한국대사관은 2011년 한국영화제를 개최해 한국 영화 5편을 처음 소개한 후 매년 수도인 파나마시티에서 한국영화제를 개최해 4~5편의 우수한 한국영화를 파나마 최고 시설의 대형 극장을 통해 파나마인들에게 소개해오고 있다.2018년 6월부터는 파나마 치리끼주 다비드시(파나마 제2의 도시)에서도 한국영화제를 개최하는 등 파나마 내 한국 영화를 알리기 위한 노력을 경주중이다.,2019.0
605,Panama,PA,파나마,K-Pop,파나마에서는 2010년 K-Pop 동호회가 처음 생긴 이후 회원들의 수가 급속히 증가해 왔다. 청소년 및 대학생이 다수인 이들은 K-Pop을 통해 한국에 대한 관심을 보이고 있으며  한국을 좋아하는 가장 큰 집단으로 성장하고 있다. 한국 대사관에서는 2011년 이후 매년 파나마인들을 대상으로 ‘K-Pop 월드 페스티벌 대회’를 개최하고 있다. ‘K-Pop 월드 페스티벌 대회’는 한국문화소개 행사와 함께 많은 그룹 및 개인이 참가하여 평소 연마한 춤과 노래실력을 자랑하는 기회가 되고 있다. 2017년부터 파나마 국영방송 SERTV를 통해 ‘K-Pop 월드 페스티벌 대회’가 방송되면서 K-Pop의 인기가 계속 확산되고 있다. 이들이 선호하는 아이돌은 BTS  블락비  Big Bang  슈퍼주니어  소녀시대 등이다. 2014년 8월 한류 아이돌 틴탑이 파나마를 방문하여 처음으로 개최한 한류아이돌 공연을 계기로 파나마 내 K-Pop 동호회원들이 비약적으로 증가하였으며 많은 K-Pop 팬들이 생겨났고  2018년 8월에는 한류 아이돌 드림캐쳐가 파나마 공연을 성황리에 개최하였다. 음악전문 채널인 +23 는 매주 월요일 오후 8시(본방송)  수요일 4시(재방송) KOREA-LO라는 프로그램을 통해 파나마 내 K-Pop팬을 선정하여 뮤직비디오와 함께 소개하고 K-Pop 커버 비디오와 커버 댄스 등을 소개하고 있다.,2019.0
606,Panama,PA,파나마,한식,각종 드라마 속의 한식을 접하며 한식에 대한 선호도가 증가하고 있으며  한국대사관은 2010년부터 2013년까지 4회 연속 ‘한식 페스티벌’ 행사를 개최하여 파나마 주요인사는 물론 일반 대중에게 한식과 문화를 홍보한 바 있다. 매년 ‘K-Pop 월드 페스티벌 대회’의 부대행사로 떡볶이  김밥  어묵 등 한국 길거리음식 체험행사를 개최하여 젊은 층으로부터 많은 호응을 받았으며  특히 2018년에는 대사관의 주도로 TVN 방송사의 인기 아침 생활정보프로그램인 ‘헬로(Jelou)’에 관저요리사가 출연해 불고기  잡채 등을 소개하며 한식에 대한 파나마 대중의 관심을 높이는 계기를 마련하였다. 또한 매년 10월 파나마에서 열리는 바자회(CARAVANA)를 통해 한국 대사관은 다양한 한국 제품과 함께 한국음식을 파나마인들에게 선보이고 있다,2019.0
